dataset,split,fold,method,environment_id,fit_seconds,selected_candidate,common_threshold,anomaly_threshold,primary_gate,coverage_rate,coverage_floor,coverage_gap,gated_coverage_rate,coverage_lift,coverage_lift_floor,coverage_recovery_floor,causal_fragility_score,environment_leakage_score,score_environment_leakage_score,accuracy,precision,recall,f1,auc,alert_budget_inflation
gotham,time,all,intervendb_pareto_selector,delayed_collector,2524.082989104092,protocol_core_rf,0.5588,,,,,,,,,,0.0,5.538765833278287e-16,0.057162938523875405,0.9415521341507662,1.0,0.9285990177877176,0.9629777981043535,0.9999999116819436,0.9285990177877176
gotham,time,all,intervendb_tail_guard_ensemble,observed,2524.082989104092,protocol_core_rf+iforest_env_sensitive,0.5588,0.5,,,,,,,,,0.1073784049541395,0.014947779035705384,0.21524645896789668,0.9377419281270021,0.9950124840556898,0.9285990177877176,0.9606592750097276,0.9934055712767855,0.9332536351732296
gotham,time,all,intervendb_tail_guard_ensemble,low_sampling,2524.082989104092,protocol_core_rf+iforest_env_sensitive,0.5588,0.5,,,,,,,,,0.1073784049541395,0.014947779035705384,0.21524645896789668,0.9413142230414059,0.9996871140050225,0.9285990177877176,0.9628327008679438,0.9673064749222164,0.9288896543514435
gotham,time,all,intervendb_tail_guard_ensemble,congested_link,2524.082989104092,protocol_core_rf+iforest_env_sensitive,0.5588,0.5,,,,,,,,,0.1073784049541395,0.014947779035705384,0.21524645896789668,0.9391237821957485,0.9968155550450173,0.9285990177877176,0.9614988464208889,0.9940135805330128,0.9315655369621324
gotham,time,all,intervendb_tail_guard_ensemble,high_background,2524.082989104092,protocol_core_rf+iforest_env_sensitive,0.5588,0.5,,,,,,,,,0.1073784049541395,0.014947779035705384,0.21524645896789668,0.9356712203233103,0.9923207619558002,0.9286009173731014,0.9594039983998288,0.9568679964032706,0.9357870488801311
gotham,time,all,intervendb_tail_guard_ensemble,delayed_collector,2524.082989104092,protocol_core_rf+iforest_env_sensitive,0.5588,0.5,,,,,,,,,0.1073784049541395,0.014947779035705384,0.21524645896789668,0.9837691754280845,0.9805576286192899,1.0,0.9901833851740715,0.9964963916706255,1.0198278722364198
gotham,time,all,intervendb_conformal_tail_guard,observed,2524.082989104092,protocol_core_rf+conformal_iforest_env_sensitive,0.5588,0.995,,,,,,,,,0.39668573142325003,0.0010274494658660859,0.39846658280981473,0.9407383641252853,0.9989305898307947,0.9285990177877176,0.9624816769492329,0.9846041309686329,0.9295931341385887
gotham,time,all,intervendb_conformal_tail_guard,low_sampling,2524.082989104092,protocol_core_rf+conformal_iforest_env_sensitive,0.5588,0.995,,,,,,,,,0.39668573142325003,0.0010274494658660859,0.39846658280981473,0.9387962008861281,0.9963875296736208,0.9285990177877176,0.9612996855599452,0.8511525874541973,0.9319657162829926
gotham,time,all,intervendb_conformal_tail_guard,congested_link,2524.082989104092,protocol_core_rf+conformal_iforest_env_sensitive,0.5588,0.995,,,,,,,,,0.39668573142325003,0.0010274494658660859,0.39846658280981473,0.9412255894908599,0.9995705986876678,0.9285990177877176,0.9627786562134103,0.9880333459776369,0.9289979307183219
gotham,time,all,intervendb_conformal_tail_guard,high_background,2524.082989104092,protocol_core_rf+conformal_iforest_env_sensitive,0.5588,0.995,,,,,,,,,0.39668573142325003,0.0010274494658660859,0.39846658280981473,0.9412312910642868,0.9995780930076584,0.9285990177877176,0.9627821325875449,0.9537470383591417,0.9289909655719145
gotham,time,all,intervendb_conformal_tail_guard,delayed_collector,2524.082989104092,protocol_core_rf+conformal_iforest_env_sensitive,0.5588,0.995,,,,,,,,,0.39668573142325003,0.0010274494658660859,0.39846658280981473,0.9474714040176396,0.9940484826037455,0.9414668091777835,0.9670434091208421,0.9841362008654149,0.9471035122067357
gotham,time,all,intervendb_gated_conformal_tail_guard,observed,2524.082989104092,protocol_core_rf+gated_conformal_iforest_env_sensitive,0.5588,0.5,0.001,,,,,,,,0.39668573142325003,0.0,0.39846658280981473,0.8185863000520398,0.8185863000520398,1.0,0.9002446571038345,0.9846041309686329,1.2216182947801926
gotham,time,all,intervendb_gated_conformal_tail_guard,low_sampling,2524.082989104092,protocol_core_rf+gated_conformal_iforest_env_sensitive,0.5588,0.5,0.001,,,,,,,,0.39668573142325003,0.0,0.39846658280981473,0.8185863000520398,0.8185863000520398,1.0,0.9002446571038345,0.8511525874541973,1.2216182947801926
gotham,time,all,intervendb_gated_conformal_tail_guard,congested_link,2524.082989104092,protocol_core_rf+gated_conformal_iforest_env_sensitive,0.5588,0.5,0.001,,,,,,,,0.39668573142325003,0.0,0.39846658280981473,0.8185863000520398,0.8185863000520398,1.0,0.9002446571038345,0.9880333459776369,1.2216182947801926
gotham,time,all,intervendb_gated_conformal_tail_guard,high_background,2524.082989104092,protocol_core_rf+gated_conformal_iforest_env_sensitive,0.5588,0.5,0.001,,,,,,,,0.39668573142325003,0.0,0.39846658280981473,0.8185863000520398,0.8185863000520398,1.0,0.9002446571038345,0.9537470383591417,1.2216182947801926
gotham,time,all,intervendb_gated_conformal_tail_guard,delayed_collector,2524.082989104092,protocol_core_rf+gated_conformal_iforest_env_sensitive,0.5588,0.5,0.001,,,,,,,,0.39668573142325003,0.0,0.39846658280981473,0.8185863000520398,0.8185863000520398,1.0,0.9002446571038345,0.9841362008654149,1.2216182947801926
gotham,time,all,intervendb_openworld_selector,observed,2524.082989104092,openworld:protocol_core_rf,0.5588,,,,,,,,,,0.0,5.538765833278287e-16,0.057162938523875405,0.9415521341507662,1.0,0.9285990177877176,0.9629777981043535,0.9999999116819436,0.9285990177877176
gotham,time,all,intervendb_openworld_selector,low_sampling,2524.082989104092,openworld:protocol_core_rf,0.5588,,,,,,,,,,0.0,5.538765833278287e-16,0.057162938523875405,0.9415521341507662,1.0,0.9285990177877176,0.9629777981043535,0.9999999116819436,0.9285990177877176
